 551.85963 16.163 0.011
 552.91074 16.031 0.010
 553.84366 15.994 0.010
 554.83635 16.005 0.010
 558.72099 15.967 0.013
 559.79684 16.223 0.013
 561.73570 15.956 0.011
 562.68966 15.959 0.013
 567.86693 16.025 0.011
 568.88466 16.227 0.013
 569.87902 16.044 0.013
 571.86161 16.152 0.013
 572.88338 16.134 0.014
 573.91555 16.013 0.013
 574.89833 16.184 0.013
 576.64908 16.022 0.011
 578.81707 16.130 0.011
 581.79962 16.032 0.011
 582.83239 16.232 0.013
 583.85341 15.987 0.011
 587.93058 16.210 0.016
 588.88593 16.236 0.013
 590.86755 15.995 0.014
 599.91107 16.001 0.014
 600.85985 15.982 0.007
 601.69600 16.028 0.010
 605.88590 16.198 0.016
 606.79218 16.186 0.011
 607.78882 15.985 0.010
 608.78065 16.050 0.013
 614.85182 16.069 0.011
 615.81015 16.181 0.011
 616.81250 16.135 0.013
 623.73066 16.227 0.011
 624.69724 16.104 0.011
 625.61028 16.092 0.011
 626.82928 16.039 0.011
 628.74547 15.994 0.011
 629.75794 16.219 0.013
 630.58460 16.036 0.013
 631.76859 16.009 0.011
 632.69410 16.023 0.011
 633.72219 16.207 0.011
 635.79322 16.175 0.014
 643.69275 16.195 0.013
 645.76391 16.113 0.013
 652.69272 16.027 0.011
 655.51793 16.228 0.014
 656.66155 16.106 0.011
 664.61748 16.215 0.011
 665.73506 16.091 0.011
 666.61004 16.002 0.011
 667.72817 16.056 0.011
 671.54593 16.174 0.014
 684.58602 16.172 0.011
 687.57902 16.134 0.011
 689.64409 16.015 0.011
 698.58199 16.219 0.014
 699.58031 16.002 0.011
 706.60685 16.020 0.014
 712.56537 16.049 0.011
 716.61765 16.033 0.011
 727.57336 16.146 0.014
 733.52585 15.970 0.011
 751.51589 16.172 0.016
 858.85911 16.152 0.013
 887.87752 16.193 0.013
 895.88193 15.990 0.010
 897.83203 16.125 0.011
 918.92514 15.979 0.013
 924.79304 16.164 0.013
 928.76445 16.211 0.013
 931.76300 16.161 0.014
 933.85946 16.106 0.011
 936.78543 15.993 0.010
 937.80636 16.121 0.011
 939.76718 16.086 0.011
 941.76364 16.169 0.011
 944.75229 16.092 0.014
 950.71909 16.004 0.011
 951.78864 16.217 0.011
 952.80038 16.089 0.011
 953.71360 16.074 0.011
 961.81556 16.210 0.013
 963.67541 16.176 0.013
 964.69713 15.967 0.010
 965.88193 15.976 0.011
 966.88751 16.118 0.011
 971.86714 16.126 0.013
 985.63544 16.017 0.008
 987.80097 16.135 0.011
 988.66626 16.017 0.011
 989.70798 16.245 0.014
 990.65145 16.126 0.014
 990.66016 16.093 0.011
 991.57691 16.033 0.011
 992.77381 16.117 0.013
 995.55819 15.985 0.016
 997.71101 15.964 0.011
 998.80378 16.205 0.016
1006.64006 16.205 0.013
1021.72304 16.113 0.013
1025.59812 15.972 0.010
1036.50449 15.986 0.011
1040.58426 16.234 0.013
1043.63676 16.229 0.014
1048.57359 15.998 0.011
1053.65483 16.172 0.013
1060.61590 16.187 0.019
1067.65234 15.987 0.011
1072.49502 16.006 0.013
1076.59354 16.186 0.013
1079.49609 15.977 0.014
1087.51691 16.201 0.014
1090.49535 16.146 0.018
1093.59173 16.233 0.016
1102.50080 15.966 0.013
1113.50455 16.098 0.018
1121.52532 16.147 0.021
1229.86615 16.144 0.013
1238.81186 16.010 0.016
1239.82615 16.072 0.014
1242.86057 16.093 0.014
1253.87248 16.226 0.014
1256.88061 16.216 0.014
1258.87749 15.998 0.013
1261.82620 16.039 0.013
1266.87622 16.231 0.013
1268.86783 15.984 0.013
1279.83390 16.087 0.013
1281.89387 15.999 0.010
1289.85125 16.156 0.013
1290.82741 16.224 0.013
1294.81078 16.152 0.014
