2123.69145 15.739 0.005
2128.48357 15.748 0.005
2131.48397 15.854 0.005
2134.51581 15.756 0.005
2137.53362 15.753 0.005
2141.52184 15.719 0.005
2144.52080 15.720 0.005
2157.55699 15.825 0.006
2168.53154 15.980 0.007
2194.54705 15.766 0.006
2340.88945 15.801 0.007
2351.91052 15.814 0.005
2358.91410 15.728 0.006
2363.91764 15.984 0.007
2372.92011 15.957 0.006
2380.77160 15.963 0.007
2385.85090 15.891 0.005
2389.84935 15.995 0.006
2396.82566 15.889 0.006
2402.69135 15.779 0.005
2404.83577 15.847 0.006
2406.67932 15.931 0.006
2411.67905 15.723 0.005
2415.63364 15.737 0.006
2417.64574 15.817 0.006
2424.69232 15.761 0.005
2426.60880 15.969 0.005
2428.72607 15.990 0.006
2431.91266 15.737 0.007
2433.86694 15.990 0.007
2435.84302 15.752 0.005
2439.83632 15.921 0.007
2443.78878 15.966 0.006
2446.72416 15.813 0.006
2453.72809 15.959 0.007
2459.57227 15.767 0.004
2462.75550 15.925 0.006
2463.72071 15.989 0.005
2465.50681 15.974 0.006
2465.50966 15.972 0.006
2469.80124 15.860 0.006
2471.47871 15.879 0.006
2489.68773 15.920 0.005
2492.64049 15.966 0.006
2494.69501 15.901 0.005
2497.48147 15.998 0.006
2499.53263 15.920 0.006
2501.55785 15.723 0.005
2511.54102 15.791 0.006
2516.52682 15.905 0.006
2519.59675 15.727 0.005
2526.50634 15.771 0.005
2539.58526 15.780 0.006
2545.49826 15.751 0.006
2554.55105 15.763 0.006
2566.51223 15.984 0.007
2711.86727 15.986 0.005
2726.87954 15.895 0.005
2731.88639 15.718 0.005
2752.78192 15.824 0.006
2755.77279 15.765 0.005
2758.92428 15.996 0.007
2764.93986 16.004 0.009
2769.73771 15.953 0.005
2770.62039 15.923 0.007
2775.83629 15.944 0.009
2783.61643 15.979 0.006
2785.59759 15.721 0.005
2787.65440 15.741 0.005
2789.94324 15.965 0.007
2791.90871 15.708 0.006
2794.60782 15.718 0.006
2796.90548 15.990 0.006
2797.86866 15.836 0.004
2809.66424 15.751 0.005
2811.64265 15.969 0.006
2813.59648 15.720 0.005
2815.58640 15.977 0.006
2817.63543 15.881 0.006
2819.74380 15.870 0.006
2821.81807 15.786 0.005
2826.50881 15.872 0.006
2830.50342 15.708 0.007
2834.48285 15.780 0.006
2836.62272 15.860 0.006
2838.49719 15.980 0.006
2840.48481 15.733 0.006
2842.49272 15.875 0.006
2844.60418 15.870 0.005
2848.53121 15.836 0.007
2851.52678 15.917 0.006
2853.52471 15.885 0.006
2855.62979 15.897 0.007
2857.71042 15.811 0.006
2864.57487 15.702 0.006
2867.48402 15.990 0.006
2870.52447 15.909 0.006
2875.60788 16.000 0.006
2879.53974 16.011 0.006
2884.56636 15.845 0.006
2895.49709 15.981 0.007
2898.54661 15.978 0.006
2905.51821 15.878 0.006
2910.51832 15.892 0.007
2915.54707 15.720 0.006
2922.56519 15.864 0.007
2933.54188 15.962 0.007
3055.86926 15.908 0.005
