2128.70118 15.724 0.006
2131.61903 15.822 0.007
2135.58962 15.620 0.005
2140.56961 15.567 0.006
2143.67620 15.628 0.006
2162.64572 15.658 0.007
2170.55223 15.693 0.006
2173.62585 15.572 0.006
2183.56986 15.708 0.008
2185.50388 15.673 0.007
2200.52800 15.817 0.008
2328.84123 15.697 0.007
2344.89467 15.608 0.006
2351.85663 15.750 0.007
2360.86612 15.720 0.006
2371.83997 15.808 0.007
2381.84727 15.579 0.006
2385.86773 15.767 0.007
2389.87109 15.657 0.006
2391.76473 15.618 0.008
2400.75378 15.728 0.007
2400.78128 15.635 0.006
2402.86634 15.726 0.007
2404.91690 15.811 0.007
2406.90369 15.649 0.007
2414.83406 15.676 0.006
2416.72679 15.594 0.006
2424.78262 15.561 0.006
2428.81275 15.807 0.007
2431.74457 15.616 0.006
2433.71814 15.794 0.007
2435.67102 15.551 0.006
2437.72971 15.630 0.007
2439.66640 15.745 0.006
2441.64314 15.565 0.006
2444.64539 15.806 0.007
2446.74274 15.790 0.007
2452.65217 15.691 0.008
2458.78821 15.739 0.007
2462.64815 15.734 0.006
2464.60647 15.689 0.006
2467.49937 15.803 0.007
2469.50902 15.632 0.006
2471.74466 15.824 0.006
2473.49728 15.818 0.009
2483.57745 15.633 0.006
2486.54590 15.797 0.008
2490.52855 15.572 0.006
2492.76738 15.747 0.008
2495.55915 15.670 0.006
2497.61720 15.581 0.006
2499.66333 15.583 0.006
2501.68152 15.775 0.007
2508.50007 15.560 0.006
2511.67703 15.579 0.007
2518.59356 15.674 0.007
2521.60715 15.724 0.006
2535.53669 15.605 0.008
2541.51205 15.610 0.006
2546.55409 15.669 0.007
2550.60056 15.692 0.009
2555.56170 15.642 0.008
2562.51469 15.801 0.008
2572.53577 15.576 0.008
2713.83815 15.653 0.007
2727.88062 15.732 0.006
2732.89853 15.575 0.007
2743.88589 15.664 0.006
2752.79936 15.814 0.007
2755.90868 15.768 0.007
2759.90033 15.681 0.007
2765.92715 15.619 0.007
2770.65625 15.742 0.008
2782.89704 15.605 0.008
2784.85612 15.757 0.007
2786.72897 15.578 0.007
2789.60034 15.629 0.007
2791.56137 15.693 0.007
2794.71928 15.699 0.007
2796.66148 15.679 0.006
2802.71303 15.789 0.008
2808.75788 15.804 0.008
2810.68873 15.604 0.006
2812.65759 15.717 0.006
2813.74598 15.632 0.006
2815.68216 15.739 0.007
2816.81732 15.816 0.008
2817.82667 15.790 0.007
2819.62067 15.819 0.007
2821.59087 15.597 0.006
2830.63005 15.636 0.007
2835.55790 15.644 0.008
2836.78918 15.730 0.008
2838.68247 15.732 0.007
2840.65818 15.725 0.006
2842.67342 15.564 0.005
2844.72143 15.610 0.006
2849.61451 15.650 0.007
2851.65082 15.819 0.007
2853.66034 15.706 0.006
2856.53574 15.793 0.007
2858.51300 15.580 0.006
2860.66639 15.645 0.008
2863.66013 15.712 0.007
2867.61964 15.577 0.006
2870.69778 15.700 0.007
2876.67314 15.724 0.007
2879.61795 15.581 0.006
2882.57123 15.814 0.007
2885.65223 15.681 0.008
2893.68110 15.577 0.006
2896.55147 15.656 0.006
2907.50778 15.770 0.008
2925.54540 15.778 0.007
2935.55915 15.595 0.007
3049.85826 15.562 0.006
3057.88596 15.616 0.006
3061.86066 15.656 0.007
3067.79726 15.586 0.006
3069.87071 15.572 0.006
3072.83206 15.768 0.006
3074.86666 15.615 0.006
3080.90253 15.728 0.006
3083.85072 15.725 0.006
3085.80533 15.715 0.007
3087.75716 15.636 0.008
3089.74452 15.811 0.007
3090.90259 15.681 0.006
3093.91601 15.745 0.008
3098.74207 15.556 0.006
3098.77453 15.607 0.006
3098.79299 15.634 0.006
3098.81705 15.682 0.006
3098.84069 15.745 0.006
3098.87679 15.782 0.006
3098.91519 15.823 0.006
3099.71090 15.656 0.007
3099.74622 15.584 0.007
3099.83818 15.629 0.007
3099.91293 15.767 0.007
3100.73445 15.720 0.008
3100.77817 15.641 0.006
3100.83684 15.572 0.006
3100.87506 15.603 0.006
3100.91537 15.676 0.006
3101.72808 15.838 0.009
3101.77647 15.779 0.007
3101.83434 15.641 0.007
3101.87418 15.570 0.006
3101.91089 15.565 0.006
3102.70072 15.727 0.007
3102.75759 15.803 0.007
3102.83886 15.756 0.006
3102.91297 15.602 0.006
3103.71807 15.663 0.008
3103.81669 15.828 0.007
3103.91009 15.708 0.007
3104.70528 15.589 0.010
3104.87057 15.834 0.013
3104.91715 15.859 0.012
3106.70969 15.741 0.007
3107.70755 15.821 0.007
3107.90430 15.574 0.006
3108.70149 15.774 0.006
3108.89807 15.597 0.006
3109.71703 15.684 0.006
3110.73190 15.588 0.006
3111.78854 15.602 0.006
3112.72752 15.662 0.006
3113.77082 15.665 0.006
3114.71033 15.805 0.007
3115.76957 15.806 0.007
3118.82358 15.603 0.006
3122.77951 15.764 0.007
3125.75703 15.658 0.007
3126.76330 15.733 0.006
3127.69677 15.770 0.007
3128.71607 15.691 0.006
3129.69449 15.579 0.006
3130.87070 15.786 0.007
3134.66763 15.653 0.008
3137.71592 15.653 0.006
3138.87262 15.600 0.006
3139.73524 15.824 0.006
3140.76936 15.825 0.006
3141.85840 15.819 0.006
3142.94235 15.726 0.008
3144.69033 15.777 0.006
3146.65192 15.687 0.008
3152.65534 15.740 0.006
3153.65771 15.640 0.006
3154.73897 15.683 0.008
3156.64775 15.775 0.006
3158.68568 15.798 0.009
3162.70274 15.611 0.006
3163.66887 15.798 0.006
3164.62071 15.734 0.006
3166.69464 15.692 0.007
3167.84765 15.831 0.008
3168.65082 15.651 0.006
3169.62137 15.824 0.006
3169.91241 15.766 0.008
3170.85468 15.580 0.006
3171.64883 15.743 0.006
3172.62737 15.583 0.006
3174.61356 15.694 0.006
3175.61212 15.824 0.006
3176.64252 15.841 0.008
3178.67441 15.710 0.006
3179.70467 15.668 0.006
3180.59698 15.677 0.006
3182.65452 15.799 0.007
3183.61838 15.753 0.006
3184.58907 15.589 0.006
3184.87156 15.616 0.008
3185.69945 15.697 0.006
3192.73334 15.704 0.007
3193.76007 15.643 0.006
3194.68935 15.631 0.006
3195.56836 15.730 0.006
3196.64614 15.800 0.007
3196.81500 15.637 0.006
3197.63937 15.662 0.006
3199.59431 15.677 0.007
3202.64205 15.804 0.007
3203.76316 15.815 0.006
3205.57900 15.653 0.006
3206.56082 15.825 0.006
3207.56391 15.804 0.007
3210.79148 15.861 0.006
3211.55157 15.677 0.006
3212.55934 15.829 0.008
3217.55565 15.658 0.009
3218.55475 15.797 0.007
3223.54838 15.638 0.007
3224.55999 15.683 0.006
3226.51491 15.732 0.007
3228.71335 15.831 0.008
3229.52354 15.657 0.006
3230.56394 15.648 0.006
3239.67232 15.745 0.008
3241.55977 15.580 0.009
3244.65811 15.618 0.006
3246.58529 15.778 0.007
3248.56882 15.558 0.007
3250.55392 15.800 0.007
3253.49497 15.586 0.006
3255.66521 15.647 0.007
3258.58968 15.829 0.007
3262.53641 15.733 0.006
3266.54388 15.606 0.007
3268.61200 15.569 0.006
